2.6315789473685527, 4.742616033755274
46.052631578947455, 4.742616033755274
50.000000000000114, 4.7493670886075945
50.0001, 4.762869198312236
53.947368421052715, 4.779746835443038
54.1, 4.827004219409282
61.842105263157976, 4.870886075949366
81.57894736842115, 4.931645569620253
105.26315789473693, 4.9890295358649785
140.78947368421058, 5.053164556962025
192.10526315789485, 5.134177215189872
227.63157894736855, 5.184810126582278
259.2105263157896, 5.221940928270041
290.78947368421063, 5.262447257383966
334.2105263157896,5.306329114
428.9473684210526, 5.3940928270042185
476.3157894736843, 5.431223628691982
575, 5.491983122362869
689.4736842105264, 5.545991561181434
811.8421053, 5.589873417721519
985.5263157894736, 5.637130801687763
1182.8947368421054, 5.667510548523206
1380.2631578947367, 5.687763713080168
1546.0526315789475, 5.697890295358649
1696.052631578947, 5.701265822784809
1964.4736842105262,5.708016878
2130.2631578947367, 5.7113924050632905
2363.157894736842,5.714767932
2501.315789473684,5.714767932
